date,value
2003-02-01,128.326
2003-03-01,129.308
2003-04-01,130.488
2003-05-01,131.839
2003-06-01,133.225
2003-07-01,134.647
2003-08-01,135.966
2003-09-01,137.077
2003-10-01,137.977
2003-11-01,138.766
2003-12-01,139.629
2004-01-01,140.706
2004-02-01,142.028
2004-03-01,144.079
2004-04-01,146.18
2004-05-01,148.335
2004-06-01,150.519
2004-07-01,152.338
2004-08-01,153.814
2004-09-01,155.108
2004-10-01,156.298
2004-11-01,157.495
2004-12-01,158.669
2005-01-01,160.13
2005-02-01,161.925
2005-03-01,164.578
2005-04-01,167.001
2005-05-01,169.546
2005-06-01,172.017
2005-07-01,174.099
2005-08-01,175.925
2005-09-01,177.613
2005-10-01,178.754
2005-11-01,179.676
2005-12-01,180.109
2006-01-01,180.828
2006-02-01,181.499
2006-03-01,182.748
2006-04-01,183.648
2006-05-01,184.38
2006-06-01,184.547
2006-07-01,184.607
2006-08-01,184.404
2006-09-01,184.198
2006-10-01,184.054
2006-11-01,183.631
2006-12-01,183.228
2007-01-01,182.717
2007-02-01,182.469
2007-03-01,182.191
2007-04-01,182.129
2007-05-01,181.883
2007-06-01,181.539
2007-07-01,180.993
2007-08-01,180.234
2007-09-01,179.122
2007-10-01,177.529
2007-11-01,175.161
2007-12-01,173.337
2008-01-01,171.076
2008-02-01,169.189
2008-03-01,167.9
2008-04-01,167.317
2008-05-01,167.014
2008-06-01,166.533
2008-07-01,165.711
2008-08-01,164.277
2008-09-01,161.911
2008-10-01,159.162
2008-11-01,156.071
2008-12-01,152.543
2009-01-01,149.361
2009-02-01,147.616
2009-03-01,146.513
2009-04-01,146.941
2009-05-01,148.168
2009-06-01,149.795
2009-07-01,150.747
2009-08-01,150.667
2009-09-01,149.626
2009-10-01,148.582
2009-11-01,147.937
2009-12-01,146.665
2010-01-01,145.003
2010-02-01,143.056
2010-03-01,143.596
2010-04-01,145.398
2010-05-01,147.031
2010-06-01,147.697
2010-07-01,147.559
2010-08-01,146.425
2010-09-01,144.606
2010-10-01,143.124
2010-11-01,141.811
2010-12-01,140.62
2011-01-01,139.028
2011-02-01,137.724
2011-03-01,137.778
2011-04-01,139.153
2011-05-01,140.688
2011-06-01,141.941
2011-07-01,142.339
2011-08-01,141.782
2011-09-01,140.161
2011-10-01,138.398
2011-11-01,136.653
2011-12-01,135.155
