date,value
2023-02-01,9846.0
2023-03-01,9572.0
2023-04-01,9992.0
2023-05-01,9310.0
2023-06-01,9191.0
2023-07-01,8606.0
2023-08-01,9287.0
2023-09-01,9279.0
2023-10-01,8550.0
2023-11-01,8663.0
2023-12-01,8585.0
2024-01-01,8468.0
2024-02-01,8445.0
2024-03-01,8093.0
2024-04-01,7619.0
2024-05-01,7901.0
2024-06-01,7412.0
2024-07-01,7504.0
2024-08-01,7649.0
2024-09-01,7103.0
2024-10-01,7615.0
2024-11-01,8031.0
2024-12-01,7508.0
2025-01-01,7762.0
2025-02-01,7480.0
2025-03-01,7200.0
2025-04-01,7395.0
2025-05-01,7712.0
2025-06-01,7357.0
2025-07-01,7208.0
2025-08-01,7227.0
2025-09-01,7658.0
2025-10-01,7670.0
