date,value
2019-09-06,-0.54331
2019-09-13,-0.5548
2019-09-20,-0.56163
2019-09-27,-0.56073
2019-10-04,-0.55263
2019-10-11,-0.54615
2019-10-18,-0.55041
2019-10-25,-0.56837
2019-11-01,-0.5927
2019-11-08,-0.61334
2019-11-15,-0.61889
2019-11-22,-0.60595
2019-11-29,-0.57852
2019-12-06,-0.54951
2019-12-13,-0.53488
2019-12-20,-0.53592
2019-12-27,-0.54864
2020-01-03,-0.56183
2020-01-10,-0.56946
2020-01-17,-0.57417
2020-01-24,-0.58157
2020-01-31,-0.59718
2020-02-07,-0.61437
2020-02-14,-0.60508
2020-02-21,-0.53399
2020-02-28,-0.3807
2020-03-06,-0.16261
2020-03-13,0.08623
2020-03-20,0.30891
2020-03-27,0.4432
2020-04-03,0.48075
2020-04-10,0.4327
2020-04-17,0.33587
2020-04-24,0.23026
2020-05-01,0.12353
2020-05-08,0.01744
2020-05-15,-0.08789
2020-05-22,-0.204
2020-05-29,-0.31726
2020-06-05,-0.40955
2020-06-12,-0.46116
2020-06-19,-0.47951
2020-06-26,-0.47718
2020-07-03,-0.47505
2020-07-10,-0.48756
2020-07-17,-0.51252
2020-07-24,-0.5428
2020-07-31,-0.56403
2020-08-07,-0.5706
2020-08-14,-0.57303
2020-08-21,-0.58396
2020-08-28,-0.60907
2020-09-04,-0.64755
2020-09-11,-0.6803
2020-09-18,-0.69651
2020-09-25,-0.68257
2020-10-02,-0.64591
2020-10-09,-0.59615
2020-10-16,-0.55507
2020-10-23,-0.53011
2020-10-30,-0.52006
2020-11-06,-0.5196
2020-11-13,-0.52213
2020-11-20,-0.51915
2020-11-27,-0.5123
2020-12-04,-0.50626
2020-12-11,-0.50567
2020-12-18,-0.50958
2020-12-25,-0.51443
2021-01-01,-0.51764
2021-01-08,-0.51629
2021-01-15,-0.51485
2021-01-22,-0.51559
2021-01-29,-0.52149
2021-02-05,-0.53678
2021-02-12,-0.55215
2021-02-19,-0.56369
2021-02-26,-0.56836
2021-03-05,-0.56787
2021-03-12,-0.56452
2021-03-19,-0.56193
2021-03-26,-0.56352
2021-04-02,-0.56789
2021-04-09,-0.57156
2021-04-16,-0.57164
2021-04-23,-0.56768
2021-04-30,-0.56241
2021-05-07,-0.5599
2021-05-14,-0.5607
2021-05-21,-0.56767
2021-05-28,-0.5773
2021-06-04,-0.58584
2021-06-11,-0.59066
2021-06-18,-0.59192
2021-06-25,-0.59322
2021-07-02,-0.59555
2021-07-09,-0.60022
2021-07-16,-0.60428
2021-07-23,-0.60558
2021-07-30,-0.60369
2021-08-06,-0.60049
2021-08-13,-0.60038
2021-08-20,-0.60725
2021-08-27,-0.62263
2021-09-03,-0.64241
2021-09-10,-0.65872
2021-09-17,-0.66762
2021-09-24,-0.66694
2021-10-01,-0.65976
2021-10-08,-0.65038
2021-10-15,-0.64232
2021-10-22,-0.63479
2021-10-29,-0.62306
2021-11-05,-0.60238
2021-11-12,-0.57286
2021-11-19,-0.53981
2021-11-26,-0.51104
2021-12-03,-0.49548
2021-12-10,-0.49886
2021-12-17,-0.5137
2021-12-24,-0.5324
2021-12-31,-0.54543
2022-01-07,-0.54848
2022-01-14,-0.54248
2022-01-21,-0.53242
2022-01-28,-0.52015
2022-02-04,-0.50414
2022-02-11,-0.47493
2022-02-18,-0.42844
2022-02-25,-0.36882
2022-03-04,-0.30616
2022-03-11,-0.25988
2022-03-18,-0.24211
2022-03-25,-0.25044
2022-04-01,-0.27089
2022-04-08,-0.28502
2022-04-15,-0.27561
2022-04-22,-0.24445
2022-04-29,-0.20175
2022-05-06,-0.16493
2022-05-13,-0.14434
2022-05-20,-0.13838
2022-05-27,-0.13261
2022-06-03,-0.11559
2022-06-10,-0.08336
2022-06-17,-0.04542
2022-06-24,-0.02118
2022-07-01,-0.02565
2022-07-08,-0.06167
2022-07-15,-0.11712
2022-07-22,-0.17431
2022-07-29,-0.21503
2022-08-05,-0.23392
2022-08-12,-0.23703
2022-08-19,-0.232
2022-08-26,-0.22451
2022-09-02,-0.2144
2022-09-09,-0.19776
2022-09-16,-0.16758
2022-09-23,-0.12741
2022-09-30,-0.08809
2022-10-07,-0.06235
2022-10-14,-0.05927
2022-10-21,-0.07978
2022-10-28,-0.11323
2022-11-04,-0.14922
2022-11-11,-0.17528
2022-11-18,-0.18765
2022-11-25,-0.18877
2022-12-02,-0.18721
2022-12-09,-0.19001
2022-12-16,-0.20123
2022-12-23,-0.21744
2022-12-30,-0.23774
2023-01-06,-0.25626
2023-01-13,-0.27253
2023-01-20,-0.2849
2023-01-27,-0.29714
2023-02-03,-0.30555
2023-02-10,-0.3058
2023-02-17,-0.29144
2023-02-24,-0.25715
2023-03-03,-0.20934
2023-03-10,-0.15781
2023-03-17,-0.1136
2023-03-24,-0.09563
2023-03-31,-0.10682
2023-04-07,-0.13432
2023-04-14,-0.17005
2023-04-21,-0.20026
2023-04-28,-0.21741
2023-05-05,-0.22449
2023-05-12,-0.22675
2023-05-19,-0.228
2023-05-26,-0.2299
2023-06-02,-0.23182
2023-06-09,-0.22796
2023-06-16,-0.2222
2023-06-23,-0.2178
2023-06-30,-0.21745
2023-07-07,-0.22494
2023-07-14,-0.24053
2023-07-21,-0.25808
2023-07-28,-0.27223
2023-08-04,-0.28081
2023-08-11,-0.28316
2023-08-18,-0.28073
2023-08-25,-0.27739
2023-09-01,-0.27576
2023-09-08,-0.27317
2023-09-15,-0.27075
2023-09-22,-0.26491
2023-09-29,-0.2551
2023-10-06,-0.24797
2023-10-13,-0.24438
2023-10-20,-0.24866
2023-10-27,-0.26239
2023-11-03,-0.28499
2023-11-10,-0.30871
2023-11-17,-0.33049
2023-11-24,-0.34714
2023-12-01,-0.35863
2023-12-08,-0.36749
2023-12-15,-0.37693
2023-12-22,-0.38824
2023-12-29,-0.40089
2024-01-05,-0.41377
2024-01-12,-0.42346
2024-01-19,-0.42975
2024-01-26,-0.4335
2024-02-02,-0.43714
2024-02-09,-0.44113
2024-02-16,-0.44853
2024-02-23,-0.45804
2024-03-01,-0.468
2024-03-08,-0.47594
2024-03-15,-0.47998
2024-03-22,-0.47841
2024-03-29,-0.47065
2024-04-05,-0.45795
2024-04-12,-0.44356
2024-04-19,-0.43073
2024-04-26,-0.42337
2024-05-03,-0.42062
2024-05-10,-0.42107
2024-05-17,-0.42023
2024-05-24,-0.41522
2024-05-31,-0.40429
2024-06-07,-0.38976
2024-06-14,-0.37668
2024-06-21,-0.36757
2024-06-28,-0.36302
2024-07-05,-0.36244
2024-07-12,-0.36118
2024-07-19,-0.35813
2024-07-26,-0.355
2024-08-02,-0.35475
2024-08-09,-0.3604
2024-08-16,-0.37588
2024-08-23,-0.39564
2024-08-30,-0.41634
2024-09-06,-0.4355
2024-09-13,-0.44925
2024-09-20,-0.45886
2024-09-27,-0.46638
2024-10-04,-0.47375
2024-10-11,-0.48039
2024-10-18,-0.48932
2024-10-25,-0.49759
2024-11-01,-0.50612
2024-11-08,-0.515
2024-11-15,-0.52168
2024-11-22,-0.5241
2024-11-29,-0.52332
2024-12-06,-0.51953
2024-12-13,-0.51425
2024-12-20,-0.51024
2024-12-27,-0.51086
2025-01-03,-0.51457
2025-01-10,-0.52048
2025-01-17,-0.52422
2025-01-24,-0.52371
2025-01-31,-0.51728
2025-02-07,-0.50392
2025-02-14,-0.48835
2025-02-21,-0.47265
2025-02-28,-0.45996
2025-03-07,-0.45037
2025-03-14,-0.44114
2025-03-21,-0.43066
2025-03-28,-0.4177
2025-04-04,-0.40297
2025-04-11,-0.39108
2025-04-18,-0.39135
2025-04-25,-0.40127
2025-05-02,-0.42094
2025-05-09,-0.44401
2025-05-16,-0.46386
2025-05-23,-0.47468
2025-05-30,-0.47829
2025-06-06,-0.47747
2025-06-13,-0.47787
2025-06-20,-0.48171
2025-06-27,-0.48888
2025-07-04,-0.49727
2025-07-11,-0.5034
2025-07-18,-0.50561
2025-07-25,-0.5058
2025-08-01,-0.50513
2025-08-08,-0.50583
2025-08-15,-0.50888
2025-08-22,-0.51117
2025-08-29,-0.51341
2025-09-05,-0.51556
2025-09-12,-0.51896
2025-09-19,-0.52301
2025-09-26,-0.5289
2025-10-03,-0.5358
2025-10-10,-0.53957
2025-10-17,-0.53954
2025-10-24,-0.53754
2025-10-31,-0.53463
2025-11-07,-0.534
2025-11-14,-0.53602
2025-11-21,-0.54008
2025-11-28,-0.54651
2025-12-05,-0.55183
2025-12-12,-0.55489
2025-12-19,-0.55805
2025-12-26,-0.56262
