date,close
2018-06-21,48.4231
2018-06-22,48.6352
2018-06-25,47.6348
2018-06-26,47.7134
2018-06-27,47.2943
2018-06-28,47.7671
2018-06-29,47.7104
2018-07-02,48.0101
2018-07-03,47.4217
2018-07-05,48.1444
2018-07-06,48.905
2018-07-09,49.1847
2018-07-10,49.1639
2018-07-11,49.0971
2018-07-12,49.8696
2018-07-13,49.7919
2018-07-16,49.6446
2018-07-17,49.6536
2018-07-18,49.5132
2018-07-19,49.1648
2018-07-20,49.0025
2018-07-23,49.2047
2018-07-24,49.55
2018-07-25,49.9094
2018-07-26,48.025
2018-07-27,47.1141
2018-07-30,46.3725
2018-07-31,46.6791
2018-08-01,46.4879
2018-08-02,46.7946
2018-08-03,47.1141
2018-08-06,47.587
2018-08-07,47.6447
2018-08-08,47.6059
2018-08-09,47.8657
2018-08-10,47.4616
2018-08-13,47.3928
2018-08-14,47.7293
2018-08-15,47.0683
2018-08-16,47.0494
2018-08-17,46.8244
2018-08-20,46.901
2018-08-21,47.1897
2018-08-22,47.1331
2018-08-23,46.9399
2018-08-24,47.6258
2018-08-27,48.0847
2018-08-28,47.8757
2018-08-29,48.1444
2018-08-30,47.8457
2018-08-31,47.3739
2018-09-04,46.7866
2018-09-05,46.1794
2018-09-06,45.8329
2018-09-07,45.9295
2018-09-10,46.0271
2018-09-11,46.4879
2018-09-12,46.3526
2018-09-13,46.6791
2018-09-14,46.5935
2018-09-17,46.1406
2018-09-18,46.4691
2018-09-19,46.5935
2018-09-20,47.1041
2018-09-21,46.8902
2018-09-24,46.8902
2018-09-25,46.91
2018-09-26,47.0952
2018-09-27,47.5004
2018-09-28,47.3251
2018-10-01,47.1331
2018-10-02,47.0952
2018-10-03,47.3053
2018-10-04,46.6313
2018-10-05,46.1854
2018-10-08,46.033
2018-10-09,46.0041
2018-10-10,44.1864
2018-10-11,43.8091
2018-10-12,44.7867
2018-10-15,44.6135
2018-10-16,45.7901
2018-10-17,45.9743
2018-10-18,45.1341
2018-10-19,45.1242
2018-10-22,45.0953
2018-10-23,44.9968
2018-10-24,42.8555
2018-10-25,44.275
2018-10-26,43.0774
2018-10-29,42.4104
2018-10-30,43.5692
2018-10-31,44.4661
2018-11-01,44.7289
2018-11-02,44.275
2018-11-05,44.0899
2018-11-06,44.3516
2018-11-07,45.164
2018-11-08,44.7379
2018-11-09,43.8181
2018-11-12,43.164
2018-11-13,43.0286
2018-11-14,43.2407
2018-11-15,43.5602
2018-11-16,43.3453
2018-11-19,42.0331
2018-11-20,41.4817
2018-11-21,41.9755
2018-11-23,41.4239
2018-11-26,42.3726
2018-11-27,42.506
2018-11-28,43.395
2018-11-29,43.5403
2018-11-30,43.4737
2018-12-03,43.5403
2018-12-04,42.2552
2018-12-06,42.7281
2018-12-07,41.9187
2018-12-10,42.2363
2018-12-11,42.2741
2018-12-12,42.7281
2018-12-13,42.5349
2018-12-14,42.1198
2018-12-17,41.2975
2018-12-18,41.4817
2018-12-19,40.5937
2018-12-20,39.879
2018-12-21,38.5709
2018-12-24,37.7576
2018-12-26,39.879
2018-12-27,40.0641
2018-12-28,39.9377
2018-12-31,39.9974
2019-01-02,40.527
2019-01-03,39.8491
2019-01-04,41.5663
2019-01-07,42.0401
2019-01-08,42.7469
2019-01-09,42.8067
2019-01-10,42.8933
2019-01-11,42.6793
2019-01-14,42.525
2019-01-15,43.2317
2019-01-16,43.0486
2019-01-17,43.2218
2019-01-18,43.5712
2019-01-22,42.6693
2019-01-23,42.4762
2019-01-24,42.6693
2019-01-25,43.2118
2019-01-28,42.8365
2019-01-29,42.3318
2019-01-30,42.941
2019-01-31,44.6961
2019-02-01,44.5398
2019-02-04,44.955
2019-02-05,45.4497
2019-02-06,44.4343
2019-02-07,44.0073
2019-02-08,44.3078
2019-02-11,43.8509
2019-02-12,44.3546
2019-02-13,44.3845
2019-02-14,44.5497
2019-02-15,44.7439
2019-02-19,44.7927
2019-02-20,44.6363
2019-02-21,44.2202
2019-02-22,44.6363
2019-02-25,44.6861
2019-02-26,44.6861
2019-02-27,44.4622
2019-02-28,44.49
2019-03-01,44.8404
2019-03-04,44.8972
2019-03-05,45.1799
2019-03-06,45.161
2019-03-07,44.7628
2019-03-08,44.7339
2019-03-11,45.5372
2019-03-12,45.7414
2019-03-13,45.8767
2019-03-14,45.6736
2019-03-15,45.6348
2019-03-18,45.2466
2019-03-19,45.3243
2019-03-20,45.7314
2019-03-21,46.3326
2019-03-22,45.587
2019-03-25,45.5084
2019-03-26,45.7314
2019-03-27,45.3999
2019-03-28,45.2953
2019-03-29,45.3929
2019-04-01,46.0818
2019-04-02,46.3237
2019-04-03,46.4989
2019-04-04,46.7607
2019-04-05,46.8952
2019-04-08,46.8085
2019-04-09,46.935
2019-04-10,47.138
2019-04-11,47.1679
2019-04-12,47.576
2019-04-15,47.5372
2019-04-16,47.586
2019-04-17,47.6726
2019-04-18,47.7024
2019-04-22,47.9155
2019-04-23,48.5535
2019-04-24,48.3336
2019-04-25,48.8771
2019-04-26,49.2624
2019-04-29,49.7083
2019-04-30,48.5934
2019-05-01,48.3425
2019-05-02,48.1484
2019-05-03,48.6133
2019-05-06,48.5347
2019-05-07,47.7493
2019-05-08,47.6726
2019-05-09,47.5272
2019-05-10,47.6626
2019-05-13,46.1874
2019-05-14,46.4501
2019-05-15,47.4884
2019-05-16,47.9055
2019-05-17,47.5571
2019-05-20,46.7707
2019-05-21,47.2833
2019-05-22,47.2355
2019-05-23,46.5775
2019-05-24,46.5675
2019-05-28,46.7707
2019-05-29,46.3138
2019-05-30,46.4223
2019-05-31,45.7035
2019-06-03,44.267
2019-06-04,45.2187
2019-06-05,45.2367
2019-06-06,45.4298
2019-06-07,46.1684
2019-06-10,46.1286
2019-06-11,46.3237
2019-06-12,46.0997
2019-06-13,46.6153
2019-06-14,46.702
2019-06-17,47.2355
2019-06-18,47.4984
2019-06-19,47.5571
2019-06-20,47.8577
2019-06-21,48.0608
2019-06-24,48.1792
2019-06-25,47.2823
2019-06-26,47.0992
2019-06-27,47.4297
2019-06-28,47.8866
2019-07-01,48.2768
2019-07-02,48.7228
2019-07-03,48.9767
2019-07-05,49.0443
2019-07-08,48.6053
2019-07-09,48.908
2019-07-10,49.4644
2019-07-11,49.4944
2019-07-12,49.8527
2019-07-15,49.8627
2019-07-16,49.7431
2019-07-17,49.2763
2019-07-18,48.8791
