date,close
2005-02-25,8.18729
2005-02-28,8.16353
2005-03-01,8.26213
2005-03-02,8.24021
2005-03-03,8.1795
2005-03-04,8.23197
2005-03-07,8.29368
2005-03-08,8.22374
2005-03-09,8.20781
2005-03-10,8.24455
2005-03-11,8.13881
2005-03-14,8.17191
2005-03-15,8.08974
2005-03-16,8.00716
2005-03-17,8.00332
2005-03-18,7.95819
2005-03-21,7.95819
2005-03-22,7.89019
2005-03-23,7.92035
2005-03-24,7.92279
2005-03-28,7.93198
2005-03-29,7.87422
2005-03-30,7.99174
2005-03-31,8.00332
2005-04-01,7.93198
2005-04-04,7.96253
2005-04-05,7.97901
2005-04-06,7.96603
2005-04-07,8.07276
2005-04-08,8.01505
2005-04-11,7.96992
2005-04-12,8.01945
2005-04-13,7.90487
2005-04-14,7.79219
2005-04-15,7.55725
2005-04-18,7.56558
2005-04-19,7.66024
2005-04-20,7.59035
2005-04-21,7.79219
2005-04-22,7.70053
2005-04-25,7.7548
2005-04-26,7.70053
2005-04-27,7.72948
2005-04-28,7.6509
2005-04-29,7.72135
2005-05-02,7.71311
2005-05-03,7.76543
2005-05-04,7.81795
2005-05-05,7.80527
2005-05-06,7.82664
2005-05-09,7.86213
2005-05-10,7.77716
2005-05-11,7.81456
2005-05-12,7.82219
2005-05-13,7.92035
2005-05-16,7.99618
2005-05-17,8.02329
2005-05-18,8.13881
2005-05-19,8.18335
2005-05-20,8.19513
2005-05-23,8.22374
2005-05-24,8.26547
2005-05-25,8.22768
2005-05-26,8.32089
2005-05-27,8.30961
2005-05-31,8.25773
2005-06-01,8.33871
2005-06-02,8.37615
2005-06-03,8.28734
2005-06-06,8.27416
2005-06-07,8.24021
2005-06-08,8.25773
2005-06-09,8.29702
2005-06-10,8.25289
2005-06-13,8.28734
2005-06-14,8.23582
2005-06-15,8.28734
2005-06-16,8.30192
2005-06-17,8.30576
2005-06-20,8.29368
2005-06-21,8.33002
2005-06-22,8.3471
2005-06-23,8.28245
2005-06-24,8.1795
2005-06-27,8.11405
2005-06-28,8.2154
2005-06-29,8.22768
2005-06-30,8.15095
2005-07-01,8.17191
