date,close
2015-10-08,23.7641
2015-10-09,23.7238
2015-10-12,23.8742
2015-10-13,23.7238
2015-10-15,23.654
2015-10-16,24.1023
2015-10-19,24.3855
2015-10-20,24.3767
2015-10-21,24.4327
2015-10-22,24.7384
2015-10-23,24.4395
2015-10-26,24.473
2015-10-27,24.4808
2015-10-28,24.3943
2015-10-29,24.5014
2015-10-30,24.3441
2015-11-02,24.3441
2015-11-03,24.6607
2015-11-04,24.5595
2015-11-05,24.467
2015-11-06,23.5576
2015-11-09,23.3698
2015-11-10,23.6235
2015-11-11,23.7031
2015-11-12,23.5576
2015-11-13,23.2509
2015-11-16,23.2293
2015-11-17,23.591
2015-11-18,23.8654
2015-11-19,24.001
2015-11-20,24.1967
2015-11-23,24.3235
2015-11-24,23.9539
2015-11-25,23.9539
2015-11-30,24.1908
2015-12-01,24.588
2015-12-02,24.0846
2015-12-03,23.6078
2015-12-04,24.0846
2015-12-07,24.0846
2015-12-08,24.1653
2015-12-09,24.0316
2015-12-10,23.8358
2015-12-11,23.7081
2015-12-14,23.7798
2015-12-15,24.0532
2015-12-16,24.4878
2015-12-17,24.4572
2015-12-18,24.1387
2015-12-21,24.178
2015-12-22,24.4002
2015-12-23,24.6391
2015-12-24,24.6617
2015-12-28,24.5959
2015-12-29,25.0049
2015-12-30,25.0049
2015-12-31,24.8013
2016-01-04,24.2252
2016-01-05,24.9576
2016-01-06,24.7188
2016-01-07,24.2636
2016-01-08,23.9479
2016-01-11,24.0885
2016-01-12,23.83
2016-01-13,23.5812
2016-01-14,23.6619
2016-01-15,23.2617
2016-01-19,23.421
2016-01-20,22.7947
2016-01-21,22.9697
2016-01-22,23.4475
2016-01-26,23.655
2016-01-27,23.4475
2016-01-28,23.1919
2016-01-29,23.2165
2016-02-01,23.7081
2016-02-02,23.4042
2016-02-03,23.4308
2016-02-04,23.5704
2016-02-05,23.1428
2016-02-08,21.9167
2016-02-09,21.7427
2016-02-10,22.2048
2016-02-11,21.6483
2016-02-12,21.8637
2016-02-17,22.5449
2016-02-18,22.8281
2016-02-19,22.7947
2016-02-22,23.1447
2016-02-23,23.0237
2016-02-24,23.0444
2016-02-25,23.1919
2016-02-26,23.358
2016-02-29,23.3276
2016-03-01,23.8841
2016-03-02,24.1475
2016-03-03,24.179
2016-03-04,24.2488
2016-03-07,24.233
2016-03-08,24.1967
2016-03-09,24.1229
2016-03-10,24.0108
2016-03-11,24.5673
2016-03-14,24.647
2016-03-15,24.8102
2016-03-16,24.6243
2016-03-17,25.4463
2016-03-18,25.2673
2016-03-21,25.1396
2016-03-22,25.0953
2016-03-23,25.0029
2016-03-24,25.0461
2016-03-28,25.2074
2016-03-29,25.7471
2016-03-30,25.6941
2016-03-31,25.8248
2016-04-01,25.875
2016-04-04,25.8376
2016-04-05,25.6076
2016-04-06,25.6793
2016-04-07,25.4699
2016-04-08,25.7107
2016-04-11,25.6941
2016-04-12,25.8071
2016-04-13,25.7069
2016-04-14,25.6056
2016-04-15,25.7815
2016-04-18,25.8779
2016-04-19,25.7884
2016-04-20,25.5338
2016-04-21,24.941
2016-04-22,25.2595
2016-04-25,25.4355
2016-04-26,25.5111
2016-04-27,25.41
2016-04-28,25.4374
2016-04-29,25.1986
2016-05-02,25.461
2016-05-03,25.5879
2016-05-04,25.9605
2016-05-05,25.9821
2016-05-06,26.1208
2016-05-09,26.3813
2016-05-10,26.4816
2016-05-11,25.9989
2016-05-12,26.0854
2016-05-13,25.7117
2016-05-16,26.0638
2016-05-17,25.6302
2016-05-18,24.997
2016-05-19,24.9448
2016-05-20,25.115
2016-05-23,25.1986
2016-05-24,25.3657
2016-05-25,25.5377
2016-05-26,25.5191
2016-05-27,25.6184
2016-05-31,25.6302
2016-06-01,25.5338
2016-06-02,25.6144
2016-06-03,25.7315
2016-06-06,25.7403
2016-06-07,25.7619
2016-06-08,25.8858
2016-06-09,25.9418
2016-06-10,25.817
2016-06-13,25.8071
2016-06-14,25.6862
2016-06-15,25.9527
2016-06-16,26.0834
2016-06-17,26.0431
2016-06-20,26.0706
2016-06-21,26.277
2016-06-22,26.2525
2016-06-23,26.3675
2016-06-24,26.0352
2016-06-27,25.9939
2016-06-28,26.4717
