date,close
2005-02-25,8.77571
2005-02-28,8.71546
2005-03-01,8.74047
2005-03-02,8.73065
2005-03-03,8.77571
2005-03-04,8.91293
2005-03-07,8.97665
2005-03-08,8.9165
2005-03-09,8.75784
2005-03-10,8.81452
2005-03-11,8.77571
2005-03-14,8.91065
2005-03-15,8.87283
2005-03-16,8.79224
2005-03-17,8.84162
2005-03-18,8.74846
2005-03-21,8.74628
2005-03-22,8.56931
2005-03-23,8.52613
2005-03-24,8.61789
2005-03-28,8.63253
2005-03-29,8.5239
2005-03-30,8.66241
2005-03-31,8.74628
2005-04-01,8.77571
2005-04-04,8.79928
2005-04-05,8.85065
2005-04-06,8.82559
2005-04-07,8.90489
2005-04-08,8.83636
2005-04-11,8.92355
2005-04-12,9.00613
2005-04-13,8.9441
2005-04-14,8.85938
2005-04-15,8.7039
2005-04-18,8.7373
2005-04-19,8.85938
2005-04-20,8.78226
2005-04-21,8.85938
2005-04-22,8.9165
2005-04-25,8.97665
2005-04-26,8.86216
2005-04-27,8.92842
2005-04-28,8.8902
2005-04-29,9.01586
2005-05-02,9.03993
2005-05-03,8.99497
2005-05-04,9.00246
2005-05-05,8.96906
2005-05-06,8.94678
2005-05-09,9.02256
2005-05-10,8.95531
2005-05-11,8.99755
2005-05-12,8.89551
2005-05-13,8.75154
2005-05-16,8.80693
2005-05-17,8.91065
2005-05-18,8.91293
2005-05-19,8.96549
2005-05-20,8.96246
2005-05-23,8.92842
2005-05-24,8.92842
2005-05-25,8.95214
2005-05-26,8.97665
2005-05-27,9.01363
2005-05-31,9.01
2005-06-01,9.12688
2005-06-02,9.11531
2005-06-03,9.14375
2005-06-06,9.1366
2005-06-07,9.15665
2005-06-08,9.17546
2005-06-09,9.18385
2005-06-10,9.2173
2005-06-13,9.25517
2005-06-14,9.28058
2005-06-15,9.23517
2005-06-16,9.22132
2005-06-17,9.26092
2005-06-20,9.28058
2005-06-21,9.29264
2005-06-22,9.37596
2005-06-23,9.40276
2005-06-24,9.33675
2005-06-27,9.39288
2005-06-28,9.48777
2005-06-29,9.46072
2005-06-30,9.46996
2005-07-01,9.55556
2005-07-05,9.57517
2005-07-06,9.41239
2005-07-07,9.48777
2005-07-08,9.597
2005-07-11,9.65045
2005-07-12,9.67993
2005-07-13,9.70484
2005-07-14,9.60951
2005-07-15,9.60633
2005-07-18,9.60053
2005-07-19,9.60951
2005-07-20,9.66023
2005-07-21,9.48777
2005-07-22,9.53993
2005-07-25,9.54266
2005-07-26,9.5778
2005-07-27,9.61919
2005-07-28,9.67993
2005-07-29,9.68346
2005-08-01,9.55556
2005-08-02,9.77795
2005-08-03,9.8047
2005-08-04,9.74226
2005-08-05,9.57517
2005-08-08,9.37809
2005-08-09,9.4776
2005-08-10,9.47522
2005-08-11,9.53274
2005-08-12,9.52345
2005-08-15,9.55914
2005-08-16,9.40941
2005-08-17,9.39958
2005-08-18,9.43571
2005-08-19,9.49234
2005-08-22,9.55556
2005-08-23,9.63571
2005-08-24,9.58812
2005-08-25,9.66023
2005-08-26,9.64559
2005-08-29,9.68618
2005-08-30,9.67011
2005-08-31,9.74534
2005-09-01,9.89691
2005-09-02,9.90053
2005-09-06,9.99348
2005-09-07,9.99983
2005-09-08,9.91427
2005-09-09,10.0302
2005-09-12,10.0213
2005-09-13,9.93254
2005-09-14,9.97045
2005-09-15,10.0631
2005-09-16,10.0779
2005-09-19,10.0467
2005-09-20,10.0093
2005-09-21,9.83547
2005-09-22,9.78197
2005-09-23,9.8047
2005-09-26,9.88668
2005-09-27,9.88936
2005-09-28,9.99011
2005-09-29,10.0908
2005-09-30,10.0808
2005-10-03,10.1942
2005-10-04,10.0181
2005-10-05,9.72718
2005-10-06,9.597
2005-10-07,9.68346
2005-10-10,9.5114
2005-10-11,9.53274
2005-10-12,9.35139
2005-10-13,9.15358
2005-10-14,9.25834
2005-10-17,9.36177
2005-10-18,9.20474
2005-10-19,9.22941
2005-10-20,8.98603
2005-10-21,9.10494
2005-10-24,9.33988
2005-10-25,9.35139
2005-10-26,9.23775
2005-10-27,9.13353
2005-10-28,9.31621
2005-10-31,9.43571
2005-11-01,9.24981
2005-11-02,9.28594
2005-11-03,9.28058
